Trade Year,Options Class,Underlying,Product Type,Exchange,Volume
2015,NUVA,NUVA,S,CBOE,13758
2015,NVAX,NVAX,S,CBOE,122258
2015,NVCR,NVCR,S,CBOE,9099
2015,NVDA,NVDA,S,CBOE,504858
2015,NVDQ,NVDQ,S,CBOE,20661
2015,NVGS,NVGS,S,CBOE,8128
2015,NVMI,NVMI,S,CBOE,680
2015,NVO,NVO,S,CBOE,9394
2015,2NVS,NVS,S,CBOE,341
2015,NVS,NVS,S,CBOE,52469
2015,NWBI,NWBI,S,CBOE,24
2015,NWBO,NWBO,S,CBOE,83392
2015,NWE,NWE,S,CBOE,347
2015,2NWL,NWL,S,CBOE,928
2015,NWL,NWL,S,CBOE,26216
2015,NWPX,NWPX,S,CBOE,4946
2015,NWSA,NWSA,S,CBOE,9669
2015,NWY,NWY,S,CBOE,147
2015,NX,NX,S,CBOE,844
2015,2NXPI,NXPI,S,CBOE,69
2015,NXPI,NXPI,S,CBOE,330057
2015,NXPI1,NXPI,S,CBOE,6
2015,2NXST,NXST,S,CBOE,280
2015,NXST,NXST,S,CBOE,1790
2015,NXTM,NXTM,S,CBOE,8143
2015,NYCB,NYCB,S,CBOE,28743
2015,NYLD,NYLD,S,CBOE,19514
2015,NYLD1,NYLDA,S,CBOE,157
2015,NYLDA,NYLDA,S,CBOE,299
2015,NYMT,NYMT,S,CBOE,4524
2015,NYMX,NYMX,S,CBOE,3829
2015,NYNY,NYNY,S,CBOE,8347
2015,NYNY1,NYNY,S,CBOE,35
2015,NYRT,NYRT,S,CBOE,16691
2015,NYT,NYT,S,CBOE,1938
2015,O,O,S,CBOE,27759
2015,OA,OA,S,CBOE,8625
2015,OA1,OA,S,CBOE,154
2015,OA2,OA,S,CBOE,716
2015,OAK,OAK,S,CBOE,4482
2015,OAKS,OAKS,S,CBOE,1601
2015,OAS,OAS,S,CBOE,159190
2015,OB,OB,S,CBOE,40
2015,2OC,OC,S,CBOE,500
2015,OC,OC,S,CBOE,52641
2015,OCAT,OCAT,S,CBOE,33762
2015,OCIP,OCIP,S,CBOE,1663
2015,OCLR,OCLR,S,CBOE,1720
2015,OCN,OCN,S,CBOE,270817
2015,OCR,OCR,S,CBOE,26328
2015,ODFL,ODFL,S,CBOE,3957
2015,1ODP,ODP,S,CBOE,482178
2015,ODP,ODP,S,CBOE,325167
2015,OEF,OEF,S,CBOE,14429
2015,OESX,OESX,S,CBOE,2520
2015,OEX,OEX,I,CBOE,1266658
2015,OFC,OFC,S,CBOE,701
2015,OFG,OFG,S,CBOE,11084
2015,OFIX,OFIX,S,CBOE,107
2015,OGE,OGE,S,CBOE,664
2015,OGS,OGS,S,CBOE,1634
2015,OGXI,OGXI,S,CBOE,3683
2015,OHAI,OHAI,S,CBOE,3
2015,OHI,OHI,S,CBOE,16254
2015,OHI1,OHI,S,CBOE,102
2015,OHRP,OHRP,S,CBOE,33024
2015,OI,OI,S,CBOE,18826
2015,OIH,OIH,S,CBOE,489075
2015,OII,OII,S,CBOE,4797
2015,OIL,OIL,S,CBOE,159031
2015,OILT,OILT,S,CBOE,26
2015,OIS,OIS,S,CBOE,8432
2015,OKE,OKE,S,CBOE,37571
2015,OKE1,OKE,S,CBOE,817
2015,OKS,OKS,S,CBOE,23026
2015,OKSB,OKSB,S,CBOE,32
2015,OLED,OLED,S,CBOE,49656
2015,OLLI,OLLI,S,CBOE,663
2015,OLN,OLN,S,CBOE,42267
2015,OLP,OLP,S,CBOE,25
2015,2OMC,OMC,S,CBOE,1148
2015,OMC,OMC,S,CBOE,12741
2015,OME,OME,S,CBOE,1955
2015,OMER,OMER,S,CBOE,19454
2015,OMEX,OMEX,S,CBOE,2159
2015,OMF,OMF,S,CBOE,115
2015,OMG,OMG,S,CBOE,6261
2015,OMN,OMN,S,CBOE,2031
2015,ON,ON,S,CBOE,15232
2015,ONB,ONB,S,CBOE,283
2015,ONCE,ONCE,S,CBOE,17906
2015,ONCY,ONCY,S,CBOE,6596
2015,ONDK,ONDK,S,CBOE,11559
2015,ONE,ONE,S,CBOE,1040
2015,ONNN,ONNN,S,CBOE,9492
2015,ONP,ONP,S,CBOE,159
2015,ONTX,ONTX,S,CBOE,459
2015,ONTY,ONTY,S,CBOE,28659
2015,ONVO,ONVO,S,CBOE,52691
2015,OOMA,OOMA,S,CBOE,483
2015,OPHT,OPHT,S,CBOE,12216
2015,OPK,OPK,S,CBOE,283089
2015,OPK1,OPK,S,CBOE,148
2015,OPWR,OPWR,S,CBOE,5427
2015,2ORA,ORA,S,CBOE,407
2015,ORA,ORA,S,CBOE,3418
2015,ORAN,ORAN,S,CBOE,6295
2015,ORB,ORB,S,CBOE,780
2015,ORBC,ORBC,S,CBOE,1639
2015,ORBK,ORBK,S,CBOE,526
2015,2ORCL,ORCL,S,CBOE,717
2015,ORCL,ORCL,S,CBOE,1233155
2015,OREX,OREX,S,CBOE,96440
2015,ORI,ORI,S,CBOE,2276
2015,ORIG,ORIG,S,CBOE,28352
2015,ORIT,ORIT,S,CBOE,172
2015,ORLY,ORLY,S,CBOE,18011
2015,ORMP,ORMP,S,CBOE,3595
2015,ORN,ORN,S,CBOE,89
2015,OSIR,OSIR,S,CBOE,5276
2015,OSIS,OSIS,S,CBOE,3000
2015,2OSK,OSK,S,CBOE,580
2015,OSK,OSK,S,CBOE,10246
2015,OSTK,OSTK,S,CBOE,4439
2015,OSUR,OSUR,S,CBOE,5114
2015,OTEX,OTEX,S,CBOE,10515
2015,OTIC,OTIC,S,CBOE,635
2015,OTTR,OTTR,S,CBOE,71
2015,OUBS,OUBS,S,CBOE,1026
2015,OUBSF,OUBSF,S,CBOE,3791
2015,OUSA,OUSA,S,CBOE,106
2015,2OUT,OUT,S,CBOE,100
2015,OUT,OUT,S,CBOE,20641
2015,OUT1,OUT,S,CBOE,16
2015,OUTR,OUTR,S,CBOE,58329
2015,OVAS,OVAS,S,CBOE,26824
2015,OVTI,OVTI,S,CBOE,77042
2015,OVX,OVX,I,CBOE,14821
2015,OWW,OWW,S,CBOE,83277
2015,OXGN,OXGN,S,CBOE,1945
2015,OXM,OXM,S,CBOE,1886
2015,2OXY,OXY,S,CBOE,391
2015,2OXY1,OXY,S,CBOE,94
2015,OXY,OXY,S,CBOE,322965
2015,OXY1,OXY,S,CBOE,4920
2015,OZM,OZM,S,CBOE,10064
2015,OZRK,OZRK,S,CBOE,3739
2015,P,P,S,CBOE,616382
2015,2PAA,PAA,S,CBOE,8
2015,PAA,PAA,S,CBOE,93327
2015,PAAS,PAAS,S,CBOE,47208
2015,PACB,PACB,S,CBOE,14477
2015,PACD,PACD,S,CBOE,2031
2015,PACW,PACW,S,CBOE,2852
2015,PAG,PAG,S,CBOE,2663
2015,PAGP,PAGP,S,CBOE,34027
2015,PAH,PAH,S,CBOE,27495
2015,PAL,PAL,S,CBOE,99
2015,PALDF,PALDF,S,CBOE,3
2015,PANW,PANW,S,CBOE,386951
2015,PARR,PARR,S,CBOE,524
2015,PAY,PAY,S,CBOE,86436
2015,PAYC,PAYC,S,CBOE,14139
2015,PAYX,PAYX,S,CBOE,66939
2015,PBA,PBA,S,CBOE,1556
2015,PBCT,PBCT,S,CBOE,9114
2015,PBF,PBF,S,CBOE,14331
2015,PBFX,PBFX,S,CBOE,2903
2015,PBI,PBI,S,CBOE,19400
2015,PBPB,PBPB,S,CBOE,5936
2015,PBR,PBR,S,CBOE,2306534
2015,PBRA,PBRA,S,CBOE,729
2015,PBT,PBT,S,CBOE,2461
2015,PBW,PBW,S,CBOE,309
2015,PBY,PBY,S,CBOE,9789
2015,PBYI,PBYI,S,CBOE,38760
2015,2PCAR,PCAR,S,CBOE,245
2015,PCAR,PCAR,S,CBOE,26392
2015,PCCC,PCCC,S,CBOE,1
2015,PCEF,PCEF,S,CBOE,994
2015,2PCG,PCG,S,CBOE,114
2015,PCG,PCG,S,CBOE,9974
2015,PCL,PCL,S,CBOE,27636
2015,PCLN,PCLN,S,CBOE,1093126
2015,PCOM,PCOM,S,CBOE,2529
2015,PCP,PCP,S,CBOE,52841
2015,PCRX,PCRX,S,CBOE,30187
2015,PCTY,PCTY,S,CBOE,3632
2015,PCY,PCY,S,CBOE,3942
2015,PCYC,PCYC,S,CBOE,49933
2015,PCYG,PCYG,S,CBOE,6057
2015,PCYO,PCYO,S,CBOE,21
2015,PDCE,PDCE,S,CBOE,7972
2015,PDCO,PDCO,S,CBOE,6592
2015,PDFS,PDFS,S,CBOE,392
2015,PDLI,PDLI,S,CBOE,15073
2015,PDM,PDM,S,CBOE,202
2015,PDP,PDP,S,CBOE,87
2015,PDS,PDS,S,CBOE,18803
2015,PE,PE,S,CBOE,27691
2015,PEB,PEB,S,CBOE,697
2015,2PEG,PEG,S,CBOE,5514
2015,PEG,PEG,S,CBOE,14724
2015,PEGA,PEGA,S,CBOE,2060
2015,PEGI,PEGI,S,CBOE,7568
2015,PEI,PEI,S,CBOE,2366
2015,PEIX,PEIX,S,CBOE,33635
2015,PEK,PEK,S,CBOE,229
2015,PENN,PENN,S,CBOE,37812
2015,PEO,PEO,S,CBOE,779
2015,2PEP,PEP,S,CBOE,745
2015,PEP,PEP,S,CBOE,460193
2015,PER,PER,S,CBOE,19297
2015,PERI,PERI,S,CBOE,1090
2015,PERY,PERY,S,CBOE,14128
2015,PES,PES,S,CBOE,3029
2015,PETM,PETM,S,CBOE,10735
2015,PETS,PETS,S,CBOE,5066
2015,PETX,PETX,S,CBOE,856
2015,PF,PF,S,CBOE,13288
2015,1PFE,PFE,S,CBOE,2500
2015,2PFE,PFE,S,CBOE,5945
2015,PFE,PFE,S,CBOE,2248829
2015,PFF,PFF,S,CBOE,50998
2015,PFG,PFG,S,CBOE,5582
2015,PFGC,PFGC,S,CBOE,105
2015,PFIE,PFIE,S,CBOE,12
2015,PFLT,PFLT,S,CBOE,4
2015,PFMT,PFMT,S,CBOE,3303
2015,2PFPT,PFPT,S,CBOE,443
2015,PFPT,PFPT,S,CBOE,10935
2015,PFS,PFS,S,CBOE,1
2015,PFSI,PFSI,S,CBOE,413
2015,PFSW,PFSW,S,CBOE,1644
2015,2PG,PG,S,CBOE,11553
2015,PG,PG,S,CBOE,892163
2015,PGEM,PGEM,S,CBOE,479
2015,PGF,PGF,S,CBOE,1593
2015,PGH,PGH,S,CBOE,17029
2015,PGI,PGI,S,CBOE,451
2015,PGJ,PGJ,S,CBOE,609
2015,PGN,PGN,S,CBOE,7479
2015,PGNX,PGNX,S,CBOE,7730
2015,PGR,PGR,S,CBOE,29417
2015,PGRE,PGRE,S,CBOE,808
2015,PGTI,PGTI,S,CBOE,948
2015,PGX,PGX,S,CBOE,652
2015,2PH,PH,S,CBOE,242
2015,PH,PH,S,CBOE,40942
2015,PHB,PHB,S,CBOE,599
2015,PHG,PHG,S,CBOE,8411
2015,PHH,PHH,S,CBOE,12906
2015,2PHM,PHM,S,CBOE,1500
2015,PHM,PHM,S,CBOE,112764
2015,PHMD,PHMD,S,CBOE,488
2015,PHO,PHO,S,CBOE,1142
2015,PHX,PHX,S,CBOE,3086
2015,PICK,PICK,S,CBOE,897
2015,PICO,PICO,S,CBOE,883
2015,PID,PID,S,CBOE,2295
2015,PIE,PIE,S,CBOE,403
2015,PII,PII,S,CBOE,50984
2015,PIN,PIN,S,CBOE,4089
2015,PINC,PINC,S,CBOE,1080
2015,PIP,PIP,S,CBOE,693
2015,1PIR,PIR,S,CBOE,58
2015,PIR,PIR,S,CBOE,43605
2015,PIZ,PIZ,S,CBOE,615
2015,PJC,PJC,S,CBOE,118
2015,PJP,PJP,S,CBOE,4471
2015,PJT,PJT,S,CBOE,563
2015,PKD,PKD,S,CBOE,54
2015,PKE,PKE,S,CBOE,49
2015,PKG,PKG,S,CBOE,15220
2015,PKI,PKI,S,CBOE,2218
2015,PKT,PKT,S,CBOE,1289
2015,PKW,PKW,S,CBOE,7495
2015,PKX,PKX,S,CBOE,23793
2015,PKY,PKY,S,CBOE,68
2015,PL,PL,S,CBOE,482
2015,PLAB,PLAB,S,CBOE,4268
2015,PLAY,PLAY,S,CBOE,20028
2015,PLCE,PLCE,S,CBOE,22683
2015,PLCM,PLCM,S,CBOE,4020
2015,2PLD,PLD,S,CBOE,194
2015,PLD,PLD,S,CBOE,15836
2015,PLKI,PLKI,S,CBOE,8150
2015,PLL,PLL,S,CBOE,12271
2015,PLNR,PLNR,S,CBOE,2924
2015,PLNT,PLNT,S,CBOE,8052
2015,PLOW,PLOW,S,CBOE,333
2015,PLT,PLT,S,CBOE,1833
2015,PLUG,PLUG,S,CBOE,142590
2015,PLX,PLX,S,CBOE,1268
2015,PLXS,PLXS,S,CBOE,2724
2015,1PM,PM,S,CBOE,154
2015,2PM,PM,S,CBOE,522
2015,PM,PM,S,CBOE,334284
2015,PMC,PMC,S,CBOE,698
2015,PMCS,PMCS,S,CBOE,58082
2015,PMT,PMT,S,CBOE,2797
2015,PMTS,PMTS,S,CBOE,3155
2015,2PNC,PNC,S,CBOE,91
2015,PNC,PNC,S,CBOE,56803
2015,PNFP,PNFP,S,CBOE,215
2015,PNK,PNK,S,CBOE,176993
2015,PNM,PNM,S,CBOE,416
2015,PNNT,PNNT,S,CBOE,880
2015,PNQI,PNQI,S,CBOE,837
2015,PNR,PNR,S,CBOE,14718
2015,PNRA,PNRA,S,CBOE,65910
2015,PNY,PNY,S,CBOE,495
2015,PODD,PODD,S,CBOE,6446
2015,POL,POL,S,CBOE,1896
2015,POM,POM,S,CBOE,11939
2015,POOL,POOL,S,CBOE,2827
2015,POR,POR,S,CBOE,292
2015,POST,POST,S,CBOE,79255
2015,POT,POT,S,CBOE,366610
2015,POWI,POWI,S,CBOE,1770
2015,POWR,POWR,S,CBOE,5590
2015,POZN,POZN,S,CBOE,14366
2015,PPBI,PPBI,S,CBOE,243
2015,PPC,PPC,S,CBOE,57592
2015,PPC1,PPC,S,CBOE,3158
2015,2PPG,PPG,S,CBOE,210
2015,PPG,PPG,S,CBOE,37173
2015,PPH,PPH,S,CBOE,422
2015,PPHM,PPHM,S,CBOE,13357
2015,PPL,PPL,S,CBOE,90283
2015,PPL1,PPL,S,CBOE,1435
2015,PPO,PPO,S,CBOE,5325
2015,1PPP,PPP,S,CBOE,6641
2015,PPP,PPP,S,CBOE,1016
2015,PPS,PPS,S,CBOE,113
2015,PQ,PQ,S,CBOE,617
2015,PRA,PRA,S,CBOE,204
2015,PRAA,PRAA,S,CBOE,10731
2015,PRAH,PRAH,S,CBOE,1899
2015,PRAN,PRAN,S,CBOE,3557
2015,PRCP,PRCP,S,CBOE,1119
2015,PRE,PRE,S,CBOE,6939
2015,PRF,PRF,S,CBOE,334
2015,PRFT,PRFT,S,CBOE,71
2015,2PRGO,PRGO,S,CBOE,85
2015,PRGO,PRGO,S,CBOE,111918
2015,PRGO1,PRGO,S,CBOE,753
2015,PRGO3,PRGO,S,CBOE,50
2015,PRGS,PRGS,S,CBOE,256
2015,PRGX,PRGX,S,CBOE,26
2015,PRI,PRI,S,CBOE,431
2015,PRIM,PRIM,S,CBOE,162
2015,PRK,PRK,S,CBOE,717
2015,PRKR,PRKR,S,CBOE,5455
2015,PRLB,PRLB,S,CBOE,18337
2015,PRMW,PRMW,S,CBOE,287
2015,PRO,PRO,S,CBOE,361
2015,PRSC,PRSC,S,CBOE,133
2015,PRSN,PRSN,S,CBOE,16
2015,PRSS,PRSS,S,CBOE,28
2015,PRTA,PRTA,S,CBOE,54400
2015,PRTK1,PRTK,S,CBOE,12
2015,PRTY,PRTY,S,CBOE,2322
2015,2PRU,PRU,S,CBOE,6093
2015,PRU,PRU,S,CBOE,199127
2015,PRXL,PRXL,S,CBOE,3884
2015,2PSA,PSA,S,CBOE,227
2015,PSA,PSA,S,CBOE,15337
2015,PSB,PSB,S,CBOE,32
2015,PSCH,PSCH,S,CBOE,39
2015,PSDV,PSDV,S,CBOE,3301
2015,PSEC,PSEC,S,CBOE,48074
2015,PSEM,PSEM,S,CBOE,1411
2015,PSMT,PSMT,S,CBOE,4067
2015,PSO,PSO,S,CBOE,734
2015,PSP,PSP,S,CBOE,138
2015,PSQ,PSQ,S,CBOE,1219
2015,PSQ1,PSQ,S,CBOE,30
2015,PST,PST,S,CBOE,2108
2015,PSTG,PSTG,S,CBOE,11553
2015,PSTI,PSTI,S,CBOE,7848
2015,PSUN,PSUN,S,CBOE,369
2015,2PSX,PSX,S,CBOE,842
2015,PSX,PSX,S,CBOE,198411
2015,2PSXP,PSXP,S,CBOE,496
2015,PSXP,PSXP,S,CBOE,4364
2015,PT,PT,S,CBOE,325
2015,PTBI,PTBI,S,CBOE,241
2015,PTC,PTC,S,CBOE,7460
2015,PTCT,PTCT,S,CBOE,112490
2015,PTEN,PTEN,S,CBOE,63902
2015,PTGCY,PTGCY,S,CBOE,11
2015,PTIE,PTIE,S,CBOE,1138
2015,PTLA,PTLA,S,CBOE,13588
2015,PTM,PTM,S,CBOE,609
2015,PTR,PTR,S,CBOE,14627
2015,PTRY,PTRY,S,CBOE,378
2015,PTX,PTX,S,CBOE,10564
2015,PUK,PUK,S,CBOE,442
2015,PVA,PVA,S,CBOE,109203
2015,PVG,PVG,S,CBOE,14869
2015,PVH,PVH,S,CBOE,43889
2015,PVTB,PVTB,S,CBOE,259
2015,PWE,PWE,S,CBOE,59599
2015,PWR,PWR,S,CBOE,36479
2015,PWRD,PWRD,S,CBOE,12759
2015,2PX,PX,S,CBOE,5590
2015,PX,PX,S,CBOE,18118
2015,2PXD,PXD,S,CBOE,2
2015,PXD,PXD,S,CBOE,168373
2015,PXJ,PXJ,S,CBOE,447
2015,PXLW,PXLW,S,CBOE,4601
2015,PYPL,PYPL,S,CBOE,248687
2015,PZE,PZE,S,CBOE,4289
2015,PZG,PZG,S,CBOE,1667
2015,PZZA,PZZA,S,CBOE,14962
2015,Q,Q,S,CBOE,8330
2015,QADA,QADA,S,CBOE,117
2015,2QCOM,QCOM,S,CBOE,1350
2015,QCOM,QCOM,S,CBOE,1817442
2015,QDEL,QDEL,S,CBOE,1661
2015,QEP,QEP,S,CBOE,37267
2015,QEPM,QEPM,S,CBOE,228
2015,QGEN,QGEN,S,CBOE,4538
2015,QID,QID,S,CBOE,46801
2015,QID1,QID,S,CBOE,111
2015,QIHU,QIHU,S,CBOE,308765
2015,QIWI,QIWI,S,CBOE,12779
2015,QLD,QLD,S,CBOE,20122
2015,QLGC,QLGC,S,CBOE,10672
2015,QLIK,QLIK,S,CBOE,133802
2015,QLTI,QLTI,S,CBOE,1107
2015,QLTY,QLTY,S,CBOE,3548
2015,QLYS,QLYS,S,CBOE,25207
2015,QNST,QNST,S,CBOE,357
2015,QQEW,QQEW,S,CBOE,1610
2015,QQQ,QQQ,S,CBOE,20071569
2015,QQQC,QQQC,S,CBOE,36
2015,QQQE,QQQE,S,CBOE,14
2015,QRVO,QRVO,S,CBOE,104952
2015,QRVO1,QRVO,S,CBOE,456
2015,QRVO2,QRVO,S,CBOE,4431
2015,QSII,QSII,S,CBOE,4247
2015,QSR,QSR,S,CBOE,16873
2015,QSR1,QSR,S,CBOE,12
2015,QSR2,QSR,S,CBOE,13059
2015,QTEC,QTEC,S,CBOE,292
2015,QTM,QTM,S,CBOE,4410
2015,QTS,QTS,S,CBOE,929
2015,QTWO,QTWO,S,CBOE,2409
2015,QTWW,QTWW,S,CBOE,2443
2015,QUAD,QUAD,S,CBOE,491
2015,QUIK,QUIK,S,CBOE,4910
2015,QUNR,QUNR,S,CBOE,63862
2015,QUOT,QUOT,S,CBOE,979
2015,QURE,QURE,S,CBOE,6211
2015,QVCA,QVCA,S,CBOE,17040
2015,QVCA1,QVCA,S,CBOE,450
2015,R,R,S,CBOE,12235
2015,RACE,RACE,S,CBOE,7576
2015,1RAD,RAD,S,CBOE,220
2015,RAD,RAD,S,CBOE,1017175
2015,2RAI,RAI,S,CBOE,1148
2015,RAI,RAI,S,CBOE,187461
2015,RAI1,RAI,S,CBOE,982
2015,RAIL,RAIL,S,CBOE,3873
2015,RALY,RALY,S,CBOE,3538
2015,RARE,RARE,S,CBOE,6726
2015,RAS,RAS,S,CBOE,6146
2015,RATE,RATE,S,CBOE,11611
2015,RAVN,RAVN,S,CBOE,504
2015,RAX,RAX,S,CBOE,95199
2015,RBA,RBA,S,CBOE,535
2015,RBC,RBC,S,CBOE,863
2015,RBCAA,RBCAA,S,CBOE,6
2015,RBCN,RBCN,S,CBOE,610
2015,RBS,RBS,S,CBOE,3433
2015,RBY,RBY,S,CBOE,898
2015,RCAP,RCAP,S,CBOE,16010
2015,RCI,RCI,S,CBOE,5272
2015,RCII,RCII,S,CBOE,25444
2015,1RCL,RCL,S,CBOE,400
2015,RCL,RCL,S,CBOE,94303
2015,RCPI,RCPI,S,CBOE,1403
2015,RCPI1,RCPI,S,CBOE,201
2015,2RCPT,RCPT,S,CBOE,113
2015,RCPT,RCPT,S,CBOE,45546
2015,RDC,RDC,S,CBOE,25235
2015,RDEN,RDEN,S,CBOE,8057
2015,RDI,RDI,S,CBOE,1301
2015,RDN,RDN,S,CBOE,40779
2015,2RDNT,RDNT,S,CBOE,1000
2015,RDNT,RDNT,S,CBOE,1961
2015,2RDSA,RDSA,S,CBOE,65
2015,RDSA,RDSA,S,CBOE,47634
2015,RDSB,RDSB,S,CBOE,31742
2015,RDUS,RDUS,S,CBOE,19711
2015,RDWR,RDWR,S,CBOE,8352
2015,RDY,RDY,S,CBOE,749
2015,RE,RE,S,CBOE,2790
2015,RECN,RECN,S,CBOE,234
2015,REDF,REDF,S,CBOE,198
2015,REE,REE,S,CBOE,37
2015,REED,REED,S,CBOE,1645
2015,REFR,REFR,S,CBOE,2447
2015,REG,REG,S,CBOE,129
2015,REGI,REGI,S,CBOE,4314
2015,2REGN,REGN,S,CBOE,10
2015,REGN,REGN,S,CBOE,130649
2015,REI,REI,S,CBOE,296
2015,RELL,RELL,S,CBOE,210
2015,RELY,RELY,S,CBOE,5133
2015,REM,REM,S,CBOE,12360
2015,REMX,REMX,S,CBOE,141
2015,REMY,REMY,S,CBOE,259
2015,REN,REN,S,CBOE,1388
2015,RENN,RENN,S,CBOE,11207
2015,RENT,RENT,S,CBOE,5124
2015,RES,RES,S,CBOE,4015
2015,RESI,RESI,S,CBOE,14586
2015,RETL,RETL,S,CBOE,3
2015,REV,REV,S,CBOE,159
2015,REW,REW,S,CBOE,218
2015,REW1,REW,S,CBOE,25
2015,REXR,REXR,S,CBOE,300
2015,REXX,REXX,S,CBOE,32787
2015,REZ,REZ,S,CBOE,2304
2015,RF,RF,S,CBOE,185330
2015,RFP,RFP,S,CBOE,4487
2015,RGA,RGA,S,CBOE,384
2015,RGC,RGC,S,CBOE,8561
2015,RGEN,RGEN,S,CBOE,7526
2015,RGLD,RGLD,S,CBOE,35391
2015,RGLS,RGLS,S,CBOE,44000
2015,RGP,RGP,S,CBOE,2480
2015,RGR,RGR,S,CBOE,19336
2015,RGS,RGS,S,CBOE,306
2015,RGSE,RGSE,S,CBOE,1038
2015,RGSE1,RGSE,S,CBOE,8733
2015,RH,RH,S,CBOE,139827
2015,RHI,RHI,S,CBOE,5938
2015,RHP,RHP,S,CBOE,903
2015,RHT,RHT,S,CBOE,74672
2015,RIC,RIC,S,CBOE,1414
2015,RICE,RICE,S,CBOE,13658
2015,RICK,RICK,S,CBOE,1230
2015,RIG,RIG,S,CBOE,2029058
2015,RIGL,RIGL,S,CBOE,8000
2015,RIGP,RIGP,S,CBOE,978
2015,RING,RING,S,CBOE,920
2015,RIO,RIO,S,CBOE,125040
2015,RIOM,RIOM,S,CBOE,132
2015,RJA,RJA,S,CBOE,812
2015,RJET,RJET,S,CBOE,16185
2015,2RJF,RJF,S,CBOE,670
2015,RJF,RJF,S,CBOE,5583
2015,RJI,RJI,S,CBOE,414
2015,RJN,RJN,S,CBOE,1774
2015,RKT,RKT,S,CBOE,14987
2015,RKUS,RKUS,S,CBOE,25806
2015,RL,RL,S,CBOE,84214
2015,RLD,RLD,S,CBOE,9967
2015,RLGY,RLGY,S,CBOE,18139
2015,RLI,RLI,S,CBOE,559
2015,RLJ,RLJ,S,CBOE,217
2015,RLOC,RLOC,S,CBOE,371
2015,RLYP,RLYP,S,CBOE,41150
2015,RM,RM,S,CBOE,5994
2015,RMAX,RMAX,S,CBOE,2579
2015,RMBS,RMBS,S,CBOE,124908
2015,RMD,RMD,S,CBOE,12357
2015,RMP,RMP,S,CBOE,1363
2015,RMTI,RMTI,S,CBOE,48357
2015,RNA,RNA,S,CBOE,38480
2015,RNDY,RNDY,S,CBOE,38297
2015,RNF,RNF,S,CBOE,6950
2015,RNG,RNG,S,CBOE,12667
2015,RNO,RNO,S,CBOE,1279
2015,RNR,RNR,S,CBOE,335
2015,RNST,RNST,S,CBOE,30
2015,RNWK,RNWK,S,CBOE,1198
2015,ROC,ROC,S,CBOE,15
2015,ROCK,ROCK,S,CBOE,49
2015,ROG,ROG,S,CBOE,2663
2015,ROIAK,ROIAK,S,CBOE,827
2015,ROIC,ROIC,S,CBOE,1304
2015,2ROK,ROK,S,CBOE,858
2015,ROK,ROK,S,CBOE,34143
2015,ROL,ROL,S,CBOE,27
2015,ROLL,ROLL,S,CBOE,54
2015,ROM,ROM,S,CBOE,801
2015,2ROP,ROP,S,CBOE,971
2015,ROP,ROP,S,CBOE,3152
2015,2ROSE,ROSE,S,CBOE,212
2015,ROSE,ROSE,S,CBOE,13146
2015,ROSG,ROSG,S,CBOE,1756
2015,ROST,ROST,S,CBOE,59564
2015,ROVI,ROVI,S,CBOE,8470
2015,ROYL,ROYL,S,CBOE,232
2015,ROYT,ROYT,S,CBOE,14725
2015,RP,RP,S,CBOE,825
2015,RPAI,RPAI,S,CBOE,50
2015,RPM,RPM,S,CBOE,2358
2015,RPRX,RPRX,S,CBOE,26149
2015,RPT,RPT,S,CBOE,179
2015,RPTP,RPTP,S,CBOE,111239
2015,RPV,RPV,S,CBOE,1047
2015,RPXC,RPXC,S,CBOE,2649
2015,RRC,RRC,S,CBOE,173085
2015,RRD,RRD,S,CBOE,38608
2015,1RRGB,RRGB,S,CBOE,22
2015,RRGB,RRGB,S,CBOE,16252
2015,RRMS,RRMS,S,CBOE,2861
2015,RRTS,RRTS,S,CBOE,2211
2015,RS,RS,S,CBOE,6634
2015,RSE,RSE,S,CBOE,102
2015,RSG,RSG,S,CBOE,9668
2015,RSH,RSH,S,CBOE,40511
2015,RSO,RSO,S,CBOE,5843
2015,RSO1,RSO,S,CBOE,319
2015,RSP,RSP,S,CBOE,1303
2015,RSPP,RSPP,S,CBOE,9703
2015,RST,RST,S,CBOE,2939
2015,RSTI,RSTI,S,CBOE,370
2015,RSX,RSX,S,CBOE,567498
2015,RT,RT,S,CBOE,2469
2015,2RTEC,RTEC,S,CBOE,1910
2015,RTEC,RTEC,S,CBOE,3343
2015,RTH,RTH,S,CBOE,3194
2015,RTI,RTI,S,CBOE,2067
2015,RTIX,RTIX,S,CBOE,510
2015,RTK,RTK,S,CBOE,851
2015,RTK1,RTK,S,CBOE,1
2015,2RTN,RTN,S,CBOE,10456
2015,RTN,RTN,S,CBOE,70811
2015,RTRX,RTRX,S,CBOE,35375
2015,1RUBI,RUBI,S,CBOE,896
2015,RUBI,RUBI,S,CBOE,10818
2015,RUI,RUI,I,CBOE,2
2015,RUN,RUN,S,CBOE,2989
2015,RUSHA,RUSHA,S,CBOE,25
2015,1RUSL,RUSL,S,CBOE,4000
2015,RUSL,RUSL,S,CBOE,51253
2015,RUSL1,RUSL,S,CBOE,3184
2015,1RUSS,RUSS,S,CBOE,4000
2015,RUSS,RUSS,S,CBOE,38027
2015,RUSS1,RUSS,S,CBOE,951
2015,2RUT,RUT,I,CBOE,4117
2015,4RUT,RUT,I,CBOE,199711
2015,RUT,RUT,I,CBOE,16356748
